RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated
21118,12374,Capel Street between Courtney Street and Bedford Street,-37.8027205,144.9558266,2022-08-31
21118,12381,Capel Street between Courtney Street and Bedford Street,-37.8026172,144.9558437,2022-08-31
21108,,Courtney Street between Queensberry Street and Howard Street,-37.8030724,144.9555184,2022-08-31
21117,,Peel Street between Queensberry Street and Elizabeth Street,-37.8028583,144.956674,2022-08-31
21117,,Peel Street between Queensberry Street and Elizabeth Street,-37.8029163,144.9566636,2022-08-31
20945,11360,Capel Street between Victoria Street and Queensberry Street,-37.8039722,144.9554912,2023-05-28
20945,,Capel Street between Victoria Street and Queensberry Street,-37.8044315,144.9554086,2022-08-31
20945,11361,Capel Street between Victoria Street and Queensberry Street,-37.8039972,144.9554867,2023-05-28
20945,11367,Capel Street between Victoria Street and Queensberry Street,-37.8041719,144.9554553,2023-05-28
20945,,Capel Street between Victoria Street and Queensberry Street,-37.804457,144.9554041,2022-08-31
20945,11369,Capel Street between Victoria Street and Queensberry Street,-37.8042219,144.9554463,2023-05-28
20945,,Capel Street between Victoria Street and Queensberry Street,-37.8044061,144.9554132,2022-08-31
20945,11365,Capel Street between Victoria Street and Queensberry Street,-37.804122,144.9554643,2023-05-28
20945,,Capel Street between Victoria Street and Queensberry Street,-37.8051886,144.9552725,2022-08-31
20945,,Capel Street between Victoria Street and Queensberry Street,-37.8046834,144.9553633,2022-08-31
20945,,Capel Street between Victoria Street and Queensberry Street,-37.8050656,144.9552947,2022-08-31
20945,,Capel Street between Victoria Street and Queensberry Street,-37.804992,144.9553079,2022-08-31
20945,,Capel Street between Victoria Street and Queensberry Street,-37.805041,144.9552991,2022-08-31
20945,,Capel Street between Victoria Street and Queensberry Street,-37.8047599,144.9553496,2022-08-31
20945,11398,Capel Street between Victoria Street and Queensberry Street,-37.8053682,144.9552403,2023-05-28
20945,11401,Capel Street between Victoria Street and Queensberry Street,-37.8054351,144.9552282,2023-05-28
20945,11399,Capel Street between Victoria Street and Queensberry Street,-37.8053905,144.9552362,2023-05-28
20945,,Capel Street between Victoria Street and Queensberry Street,-37.8055229,144.9553329,2022-08-31
22673,,Victoria Street between Cobden Street and Peel Street,-37.8058181,144.9563795,2023-10-02
20937,,Peel Street between Victoria Street and Princess Street,-37.8053646,144.9562281,2022-08-31
20938,,Peel Street between Princess Street and Queensberry Street,-37.8047033,144.9560375,2022-08-31
20936,,Intersection of Peel Street and Princess Street,-37.8048973,144.956003,2022-08-31
20938,,Peel Street between Princess Street and Queensberry Street,-37.8047702,144.9560256,2022-08-31
20935,,Princess Street between Peel Street and Cobden Street,-37.8050183,144.9564962,2022-08-31
22452,23852,Harbour Esplanade between Bourke Street and La Trobe Street,-37.8158298,144.9454301,2022-08-31
22452,23855,Harbour Esplanade between Bourke Street and La Trobe Street,-37.816387,144.9456753,2022-08-31
22452,,Harbour Esplanade between Bourke Street and La Trobe Street,-37.8166695,144.9458001,2022-08-31
22452,,Harbour Esplanade between Bourke Street and La Trobe Street,-37.8168425,144.9458765,2022-08-31
20350,,Little William Street between Bourke Street and Little Bourke Street,-37.8151032,144.9585108,2023-10-02
20558,,Rathdowne Street between Pelham Street and Grattan Street,-37.8024136,144.969541,2022-08-31
20992,,Errol Street between Victoria Street and Queensberry Street,-37.8034182,144.9496579,2023-08-08
23269,,Little Errol Street between George Johnson Lane and Little Errol Street,-37.8038306,144.9501217,2022-08-31
22477,,St Kilda Road between Commercial Road and Moubray Street,-37.8452491,144.9791145,2022-08-31
20118,6228,Collins Street between William Street and King Street,-37.8181425,144.9570641,2023-09-01
20118,,Collins Street between William Street and King Street,-37.8179528,144.9577289,2023-10-02
20009,22664,Lonsdale Street between Elizabeth Street and Queen Street,-37.8128284,144.9606839,2023-08-29
22787,23948,Aquitania Way between Caravel Lane and Newquay Promenade,-37.8140638,144.9425861,2022-08-31
23252,,Docklands Drive between Saint Mangos Lane and Waterfront Way,-37.813848,144.9399538,2022-08-31
23252,23952,Docklands Drive between Saint Mangos Lane and Waterfront Way,-37.8137488,144.9402144,2022-08-31
22855,15001,Doepel Way between Docklands Drive and Newquay Promenade,-37.8144747,144.9398976,2022-08-31
22855,15006,Doepel Way between Docklands Drive and Newquay Promenade,-37.8145259,144.9399286,2022-08-31
22855,,Doepel Way between Docklands Drive and Newquay Promenade,-37.8150849,144.9403508,2022-08-31
22855,,Doepel Way between Docklands Drive and Newquay Promenade,-37.8151174,144.9402856,2022-08-31
22908,,Pearl River Road between Docklands Drive and Victoria Harbour,-37.815825,144.9380621,2022-08-31
22908,,Pearl River Road between Docklands Drive and Victoria Harbour,-37.8155704,144.9380075,2022-08-31
23275,,Augusta Avenue between Pearl River Road and Wattle Road,-37.8157773,144.9376379,2022-08-31
23275,,Augusta Avenue between Pearl River Road and Wattle Road,-37.8158474,144.9374536,2022-08-31
23277,,Leven Avenue between Pearl River Road and Wattle Road,-37.8155136,144.9375907,2022-08-31
23274,,Wattle Road between Docklands Drive and Newquay Promenade,-37.8156261,144.9369157,2022-08-31
23274,,Wattle Road between Docklands Drive and Newquay Promenade,-37.8155516,144.9368708,2022-08-31
23274,,Wattle Road between Docklands Drive and Newquay Promenade,-37.815472,144.9368228,2022-08-31
23274,,Wattle Road between Docklands Drive and Newquay Promenade,-37.815441,144.9369123,2022-08-31
23224,16788,Pearl River Road between Footscray Road and Docklands Drive,-37.8128539,144.9365964,2022-08-31
23224,,Pearl River Road between Footscray Road and Docklands Drive,-37.8131886,144.9368082,2022-08-31
23224,14995,Pearl River Road between Footscray Road and Docklands Drive,-37.8141791,144.9374002,2022-08-31
23224,14793,Pearl River Road between Footscray Road and Docklands Drive,-37.8126433,144.9364699,2022-08-31
23224,14992,Pearl River Road between Footscray Road and Docklands Drive,-37.8131399,144.9367787,2022-08-31
23224,14997,Pearl River Road between Footscray Road and Docklands Drive,-37.8144198,144.9375462,2022-08-31
23224,14795,Pearl River Road between Footscray Road and Docklands Drive,-37.8127473,144.9365329,2022-08-31
23224,,Pearl River Road between Footscray Road and Docklands Drive,-37.8123545,144.9362943,2022-08-31
23224,14996,Pearl River Road between Footscray Road and Docklands Drive,-37.8142279,144.9374296,2022-08-31
23224,14990,Pearl River Road between Footscray Road and Docklands Drive,-37.8130424,144.9367198,2022-08-31
23224,,Pearl River Road between Footscray Road and Docklands Drive,-37.8137049,144.9371219,2022-08-31
20561,,Rathdowne Street between Carlton Street and Faraday Street,-37.799404,144.9700999,2022-08-31
20560,,Intersection of Rathdowne Street and Carlton Street,-37.8007413,144.9698277,2022-08-31
20558,23647,Rathdowne Street between Pelham Street and Grattan Street,-37.8017964,144.9696931,2023-05-28
20558,23650,Rathdowne Street between Pelham Street and Grattan Street,-37.8015826,144.9697287,2023-05-28
20558,,Rathdowne Street between Pelham Street and Grattan Street,-37.8017627,144.9698462,2022-08-31
20558,23648,Rathdowne Street between Pelham Street and Grattan Street,-37.8016898,144.9697108,2023-05-28
20558,,Rathdowne Street between Pelham Street and Grattan Street,-37.8019211,144.9696724,2022-08-31
20558,,Rathdowne Street between Pelham Street and Grattan Street,-37.8016583,144.9698642,2022-08-31
20558,23667,Rathdowne Street between Pelham Street and Grattan Street,-37.8026784,144.9695487,2023-05-28
20558,23666,Rathdowne Street between Pelham Street and Grattan Street,-37.8027297,144.96954,2023-05-28
20558,,Rathdowne Street between Pelham Street and Grattan Street,-37.8024392,144.969731,2022-08-31
20556,9276,Rathdowne Street between Queensberry Street and Pelham Street,-37.8038883,144.9693287,2023-05-28
20556,,Rathdowne Street between Queensberry Street and Pelham Street,-37.8043224,144.9692608,2022-08-31
20556,,Rathdowne Street between Queensberry Street and Pelham Street,-37.8047232,144.9693533,2022-08-31
20556,,Rathdowne Street between Queensberry Street and Pelham Street,-37.8046016,144.9693731,2022-08-31
20556,9269,Rathdowne Street between Queensberry Street and Pelham Street,-37.8044849,144.9692335,2023-05-28
20556,,Rathdowne Street between Queensberry Street and Pelham Street,-37.8048763,144.9691236,2022-08-31
20554,,Rathdowne Street between Victoria Street and Queensberry Street,-37.8065688,144.9688773,2022-08-31
20554,23682,Rathdowne Street between Victoria Street and Queensberry Street,-37.8061938,144.9689416,2023-05-28
20554,23676,Rathdowne Street between Victoria Street and Queensberry Street,-37.8061402,144.9689508,2023-05-28
20554,23678,Rathdowne Street between Victoria Street and Queensberry Street,-37.8063009,144.9689232,2023-05-28
23065,,Rankins Road between Racecourse Road and Parsons Street,-37.7887063,144.9320704,2022-08-31
22965,,Bellair Street between Macaulay Road and Wight Street,-37.7937391,144.9301864,2022-08-31
21052,,Arden Street between Munster Terrace and Laurens Street,-37.8002765,144.9428744,2022-08-31
20195,,King Street between Little Lonsdale Street and La Trobe Street,-37.8132144,144.9541529,2023-10-02
20195,,King Street between Little Lonsdale Street and La Trobe Street,-37.8130677,144.9540847,2023-10-02
20839,,Lincoln Square North between Swanston Street and Bouverie Street,-37.8016325,144.9634353,2022-08-31
20839,,Lincoln Square North between Swanston Street and Bouverie Street,-37.8017188,144.9635,2022-08-31
20839,24168,Lincoln Square North between Swanston Street and Bouverie Street,-37.8016767,144.9631111,2023-05-28
20839,24181,Lincoln Square North between Swanston Street and Bouverie Street,-37.8016058,144.963198,2023-05-28
20143,23744,Exhibition Street between Little Bourke Street and Lonsdale Street,-37.8105413,144.9699581,2023-10-02
20897,17377,Eades Street between Victoria Parade and Albert Street,-37.8096507,144.9809395,2023-05-28
20897,,Eades Street between Victoria Parade and Albert Street,-37.8091895,144.9811892,2022-08-31
20897,16407,Eades Street between Victoria Parade and Albert Street,-37.8093914,144.9811561,2023-05-28
20897,,Eades Street between Victoria Parade and Albert Street,-37.8092313,144.9810077,2022-08-31
20897,16418,Eades Street between Victoria Parade and Albert Street,-37.8097852,144.9810909,2023-05-28
20897,17378,Eades Street between Victoria Parade and Albert Street,-37.8098336,144.9809089,2023-05-28
20897,,Eades Street between Victoria Parade and Albert Street,-37.8092869,144.9809986,2022-08-31
20897,,Eades Street between Victoria Parade and Albert Street,-37.8091662,144.981193,2022-08-31
21847,50678,Spring Street between Little Lonsdale Street and Victoria Parade,-37.8081856,144.9714681,2023-09-20
20931,9470,Cobden Street between Victoria Street and Princess Street,-37.8057469,144.9572175,2023-05-28
20931,,Cobden Street between Victoria Street and Princess Street,-37.8056152,144.9571147,2022-08-31
20931,9418,Cobden Street between Victoria Street and Princess Street,-37.8054022,144.957152,2023-05-28
20931,24040,Cobden Street between Victoria Street and Princess Street,-37.8052066,144.9572001,2023-05-28
20932,9445,Intersection of Cobden Street and Princess Street,-37.805075,144.9573363,2023-05-28
20931,,Cobden Street between Victoria Street and Princess Street,-37.8054867,144.9572635,2022-08-31
20932,9448,Intersection of Cobden Street and Princess Street,-37.8051276,144.957327,2023-05-28
20931,9451,Cobden Street between Victoria Street and Princess Street,-37.8052066,144.957313,2023-05-28
20931,,Cobden Street between Victoria Street and Princess Street,-37.8053682,144.9572844,2022-08-31
20931,,Cobden Street between Victoria Street and Princess Street,-37.8054539,144.9572693,2022-08-31
20931,9455,Cobden Street between Victoria Street and Princess Street,-37.8052855,144.957299,2023-05-28
20931,,Cobden Street between Victoria Street and Princess Street,-37.8054253,144.9572743,2022-08-31
20931,9464,Cobden Street between Victoria Street and Princess Street,-37.805544,144.9572533,2023-05-28
20939,24043,Cobden Street between Princess Street and Queensberry Street,-37.8049416,144.9572458,2023-05-28
20939,24045,Cobden Street between Princess Street and Queensberry Street,-37.8048907,144.9572548,2023-05-28
20939,23970,Cobden Street between Princess Street and Queensberry Street,-37.8046873,144.9572907,2023-05-28
20939,23974,Cobden Street between Princess Street and Queensberry Street,-37.8045856,144.9573087,2023-05-28
20939,23975,Cobden Street between Princess Street and Queensberry Street,-37.8045601,144.9573132,2023-05-28
20939,23976,Cobden Street between Princess Street and Queensberry Street,-37.8045347,144.9573176,2023-05-28
20939,23979,Cobden Street between Princess Street and Queensberry Street,-37.8044584,144.9573311,2023-05-28
20939,9428,Cobden Street between Princess Street and Queensberry Street,-37.8045462,144.9574298,2023-05-28
20939,9429,Cobden Street between Princess Street and Queensberry Street,-37.8045721,144.9574252,2023-05-28
20939,9423,Cobden Street between Princess Street and Queensberry Street,-37.8044427,144.9574481,2023-05-28
20939,9426,Cobden Street between Princess Street and Queensberry Street,-37.8045204,144.9574344,2023-05-28
20939,9424,Cobden Street between Princess Street and Queensberry Street,-37.8044686,144.9574435,2023-05-28
20482,,Swanston Street between Victoria Street and Queensberry Street,-37.8048646,144.9633012,2023-06-15
20482,,Swanston Street between Victoria Street and Queensberry Street,-37.8048127,144.9633108,2023-06-15
21626,13538,Therry Street between Victoria Street and Elizabeth Street,-37.8069379,144.9603361,2023-10-02
21631,6745,Elizabeth Street between Franklin Street and Therry Street,-37.8074388,144.9601485,2023-09-01
21631,6746,Elizabeth Street between Franklin Street and Therry Street,-37.8075574,144.9602026,2023-10-02
